id,price_prediction
25620,7067027.951
25621,7375711.84
25622,7355770.057
25623,7757268.080133334
25624,6993542.77
25625,7357706.625866666
25626,7382769.798666667
25627,7575568.847666667
25628,7429744.794333333
25629,7608577.708666666
25630,5557821.099333334
25631,7966946.304999999
25632,8719634.782333331
25633,7521718.184
25634,7514969.652
25635,10827655.781
25636,8959741.412333332
25637,7514468.2958
25638,8338403.086
25639,8565414.232333332
25640,6643986.740333334
25641,8829029.267
25642,8916769.229
25643,8488559.466
25644,8961453.335
25645,9135188.724
25646,8597193.916
25647,10874400.692
25648,8682039.988
25649,7711899.546
25650,8790180.468
25651,11982397.329416666
25652,8671618.58
25653,8939563.537666667
25654,9040177.051
25655,9762923.464
25656,8982929.954
25657,9273973.931
25658,9662801.377
25659,10645578.787
25660,8648518.532666668
25661,9413560.319833335
25662,8131021.171
25663,10318512.196
25664,10265340.109666668
25665,10023518.614
25666,9750316.845333332
25667,12055248.67
25668,10738875.322
25669,10897281.083
25670,10255777.449
25671,11901700.539
25672,13167983.735
25673,11157334.522
25674,10530619.24
25675,10788236.069
25676,12012460.898
25677,13478308.974666666
25678,10507787.113
25679,12880393.975
25680,10559235.371
25681,10185281.344
25682,13501845.951666668
25683,10194507.754
25684,14815135.498666666
25685,12602174.984
25686,11596530.004
25687,12926864.669
25688,14415618.439
25689,12281451.632
25690,14528210.395
25691,13844159.579
25692,13419724.602
25693,12565022.28
25694,10971330.437
25695,14686127.077
25696,13204899.616
25697,15170607.265
25698,15211841.675
25699,17061068.518
25700,16881743.710916664
25701,14216077.846333334
25702,20333753.057
25703,20482041.972
25704,20748309.315166667
25705,18315167.95425
25706,19268160.329666667
25707,18928203.842
25708,19457786.054
25709,26784147.730666667
25710,25327252.506333333
25711,28579239.192
25712,122003398.476
25713,7561210.736
25714,8149544.233666667
25715,12027591.289333334
25716,6758259.237
25717,6835390.0430000005
25718,6331175.819
25719,5205912.107
25720,6738741.199666667
25721,6803811.308666667
25722,6863655.152333334
25723,9696847.923
25724,11943074.848
25725,10901395.178666666
25726,10467370.519666668
25727,12201459.005
25728,13487838.817999998
25729,11821523.74
25730,7822907.097
25731,7985683.964904763
25732,7619125.136
25733,10423452.513
25734,10400509.12
25735,11927717.973
25736,9165607.546
25737,22268606.97266667
25738,18201491.1385
25739,3148145.361428572
25740,3981834.304
25741,4080604.961
25742,3309630.0
25743,3631056.6
25744,5167661.772
25745,4541084.812
25746,5789171.184
25747,5405536.925
25748,5774223.446
25749,5657711.857
25750,6035695.049
25751,5953901.417
25752,5035990.735
25753,6362166.93
25754,6012595.273
25755,4810989.625
25756,5955204.498
25757,5978494.504
25758,5815769.159
25759,5945306.403
25760,6039855.165
25761,4752704.741333333
25762,6036773.592
25763,6605945.223333334
25764,6127123.772
25765,5983106.199
25766,6710034.159
25767,7089989.795
25768,6020422.122
25769,7238010.281
25770,6797830.058
25771,5960185.974
25772,5832094.713666666
25773,6661850.089
25774,5992370.959333333
25775,5448742.221
25776,6748668.067
25777,6004134.794
25778,5900139.107
25779,5991652.706
25780,5891504.348
25781,6767398.135
25782,6591766.760333334
25783,5926127.719
25784,6012949.035
25785,6244738.176666667
25786,6343984.510333334
25787,6615858.116666667
25788,45820460.293
25789,65374350.7445
25790,7613513.166
25791,5663098.246309524
25792,11321035.829
25793,3455124.14
25794,6338975.282
25795,6686321.334
25796,3681931.8
25797,4537519.999
25798,4837481.675666667
25799,4931775.954333333
25800,5115973.857
25801,5736507.743285713
25802,6901186.36
25803,6686968.734999999
25804,7315182.553833333
25805,8878082.123
25806,8373898.643333334
25807,9028941.614
25808,10836023.629
25809,9199953.286
25810,15459343.0455
25811,13946950.161
25812,4900331.957
25813,14633924.915333334
25814,3151141.1
25815,6261563.4965
25816,4744613.21
25817,3826841.971
25818,4274041.308
25819,4049305.343
25820,4606961.901666666
25821,4300913.648
25822,5124867.946
25823,4608417.393857143
25824,5618642.899
25825,4636411.939
25826,4761966.34
25827,5412554.226
25828,4552752.731
25829,4129371.205
25830,6036996.225333333
25831,5696789.63
25832,4297864.49
25833,4556655.612
25834,6030571.904
25835,6731451.536
25836,4606740.133666666
25837,5789555.91095238
25838,5489544.069
25839,4841275.269
25840,5894257.673
25841,6013868.017571429
25842,7265892.092
25843,5587183.665
25844,6468280.915214286
25845,5707911.606
25846,6165407.07
25847,6417639.871
25848,6680461.076
25849,6155265.889
25850,6524176.253
25851,5961080.153
25852,6457028.98
25853,6430466.888666667
25854,6433615.331333334
25855,7618097.739
25856,7570155.8815
25857,7233494.417
25858,6392232.687
25859,8112714.455
25860,7206707.466428571
25861,6862048.349500001
25862,7169428.933833334
25863,7135914.163
25864,6932072.675
25865,7574564.290666667
25866,6846123.609
25867,7241675.649
25868,7476277.668999999
25869,8458489.8
25870,7096382.229
25871,7124157.582
25872,7031481.792
25873,7904674.613
25874,6991789.019
25875,8429120.253
25876,7038042.918
25877,7387278.190119047
25878,7544170.594666666
25879,6347867.368
25880,7375824.340333333
25881,7373627.870999999
25882,9234637.937666668
25883,8723970.361857144
25884,8536988.191
25885,8044776.942666665
25886,8434367.934
25887,7874058.477
25888,9331051.3805
25889,8929974.978
25890,8342407.73
25891,8410291.445
25892,9892310.159
25893,8448856.11
25894,9081010.25
25895,7641057.95
25896,9104361.106
25897,9569730.974666666
25898,9560359.1094
25899,10352218.906
25900,8977885.356
25901,10614946.358
25902,9840293.814333333
25903,8571728.551
25904,9369938.5305
25905,9045690.178
25906,11269734.763333334
25907,8660270.05
25908,10204657.490666669
25909,11364346.05025
25910,9130569.51
25911,10569648.789
25912,12102989.681
25913,9702371.758666666
25914,9330803.462666666
25915,10885096.43175
25916,12685539.948
25917,10108060.272
25918,10832148.282566668
25919,11035873.938888095
25920,9373229.294333333
25921,38047192.264
25922,17270845.234666668
25923,71265293.16033334
25924,9697908.882
25925,20829617.311
25926,17219633.385
25927,27031510.85833333
25928,21341686.805
25929,21341686.805
25930,8604654.063
25931,17014604.375
25932,79644001.193
25933,17722589.044
25934,21309682.328
25935,26575028.412
25936,36681555.513714276
25937,82433064.8035
25938,50542422.159
25939,47654815.84
25940,44942227.422
25941,47941625.69833334
25942,18602514.257523812
25943,27036317.248
25944,49182898.907
25945,34173385.67233334
25946,63327866.371
25947,48620571.254
25948,8835572.715
25949,10546997.012
25950,8797319.788
25951,9468155.013
25952,10751106.833
25953,11184478.449
25954,11530066.893333333
25955,13533128.867
25956,10151229.799
25957,11249750.658333333
25958,8706669.006
25959,11659793.44
25960,12463291.116
25961,12845775.239
25962,11375000.205
25963,15962817.694666669
25964,12787728.296333333
25965,17179988.673
25966,22295075.498
25967,10629276.31
25968,21986602.328
25969,14854683.705666669
25970,17319525.803
25971,22612450.42
25972,17773383.061142858
25973,26257596.47842856
25974,27838102.118166666
25975,28950365.332666665
25976,28871421.49633333
25977,27287016.165
25978,40226993.587
25979,34232846.877333336
25980,54956929.76708334
25981,56283136.21683333
25982,6523019.782333333
25983,7774220.743
25984,9107683.769
25985,72331713.48933335
25986,62975730.597
25987,9119861.410666667
25988,9020199.908333333
25989,9054243.922
25990,10448087.655
25991,9148469.922
25992,9296274.222
25993,9681632.67837143
25994,9065136.067
25995,9980891.684
25996,10072372.797
25997,10842459.137166666
25998,9276348.649333332
25999,10743519.044095237
26000,11557498.589533335
26001,11841481.567333333
26002,10172065.872
26003,10107447.274
26004,13637627.798333334
26005,10076680.37109524
26006,10012575.400000002
26007,11075142.041
26008,8915157.756285714
26009,8630315.357
26010,12789056.715500003
26011,11793883.843
26012,14409866.811
26013,13546872.218
26014,14029684.714666666
26015,10320766.056666667
26016,13761734.552166669
26017,12446656.16504762
26018,12168474.837333335
26019,16702632.38
26020,14684302.426666666
26021,16628759.224714287
26022,18762629.167666666
26023,18187292.323333334
26024,19686443.134666666
26025,18554752.69071429
26026,18636755.327714287
26027,18596963.408666663
26028,28210935.681
26029,23542349.459
26030,29468549.634666663
26031,18684120.764714286
26032,20262410.815
26033,19173051.788
26034,18362137.511
26035,21189465.312
26036,27387774.705
26037,20720142.836
26038,23827143.181
26039,26441546.182
26040,26681784.812
26041,21092944.041
26042,42170921.542
26043,26148698.282
26044,24774697.533
26045,27366496.935
26046,65163051.35978334
26047,10741235.130666666
26048,44890513.72333333
26049,76674996.821
26050,70934843.3085
26051,92811777.998
26052,181192427.095
26053,31556223.56
26054,64838509.03136667
26055,46901987.24
26056,33515157.515
26057,9029453.533
26058,75470960.6992619
26059,89197455.72308335
26060,168904765.70033336
26061,15721429.598
26062,12595151.700476188
26063,17254278.296666663
26064,35283085.59088095
26065,8690016.587
26066,16151375.674
26067,4683559.2
26068,7085202.649333333
26069,8017521.323
26070,7211344.213333333
26071,7211344.213333333
26072,15389899.8285
26073,8437174.296666667
26074,8619834.466683334
26075,8410702.184
26076,8816949.549
26077,9767807.501
26078,11236857.818
26079,48934832.825
26080,20828885.947
26081,23627555.62733333
26082,37422067.247
26083,37330225.292
26084,56252443.7228
26085,10624828.950666666
26086,53621315.1338
26087,85521327.30821668
26088,28872556.642333332
26089,50909585.666
26090,18939132.805
26091,29035381.457333338
26092,49001355.504999995
26093,28293303.560666665
26094,63763838.983
26095,15836359.7
26096,27181330.555999998
26097,6817774.104883334
26098,9589824.606
26099,13656362.328333333
26100,24572379.404
26101,7165689.241
26102,7525579.44
26103,8987442.032333333
26104,9171551.112
26105,8646204.792333333
26106,8228558.763333334
26107,10139877.218
26108,9704115.606666666
26109,10720568.988
26110,12255225.485
26111,14389877.854583334
26112,16769255.461340912
26113,18446939.238
26114,16621566.340333333
26115,17998279.836666666
26116,26577817.186333332
26117,23364954.516
26118,22856577.527999997
26119,31288508.090833336
26120,26299151.749333337
26121,23892163.760333333
26122,38168182.724833325
26123,41233395.697
26124,33907384.14161904
26125,39266619.442
26126,60154990.48666667
26127,47086976.073
26128,106903195.72776192
26129,102009627.41361906
26130,46931579.541
26131,36299368.95959286
26132,111229441.158
26133,5457975.934
26134,8776049.929
26135,17374543.087333333
26136,7364891.493000001
26137,7917124.7996666655
26138,17957426.6205
26139,5995632.408
26140,7626748.654
26141,7704736.0845
26142,4966617.407
26143,7468546.289
26144,7785312.181333333
26145,9809573.728
26146,7681152.369833333
26147,7011531.901083334
26148,8273458.559
26149,8220673.765
26150,8843463.645
26151,8720567.004
26152,8820234.2605
26153,10138812.594
26154,8412700.428399999
26155,10056064.994
26156,10723948.857333332
26157,9299658.009
26158,9836955.554
26159,9629306.266
26160,10446432.568333333
26161,9460455.915
26162,9659624.37
26163,9685162.37
26164,10526239.732
26165,9952083.067
26166,12866405.566916667
26167,13054343.551714284
26168,10094993.453
26169,10582256.67
26170,12657045.718
26171,9339061.207
26172,11998429.702
26173,15148066.334333334
26174,14012621.704049999
26175,12668532.473791666
26176,10106688.807200002
26177,11803678.005333332
26178,28828655.545
26179,12464631.61
26180,16522167.655
26181,14197918.71715
26182,12956958.437333332
26183,15846203.454
26184,10725002.689
26185,17259220.935
26186,10072786.194466667
26187,14962747.31
26188,11160573.210999997
26189,11937570.244
26190,19440760.638571426
26191,16431588.8295
26192,13252498.66075
26193,19249524.162
26194,12693860.889333334
26195,18584402.884333335
26196,14095177.664
26197,17898371.439333335
26198,17503852.104
26199,16740029.427
26200,18069993.130571425
26201,25248364.151
26202,19852553.820666663
26203,25850964.292666666
26204,14389485.932833334
26205,18406577.923
26206,14777710.178
26207,15127486.221666666
26208,24059571.327333335
26209,17058915.6615
26210,22116883.133333333
26211,28015904.198
26212,23205650.259
26213,29593618.942333337
26214,22779322.2445
26215,22895650.6515
26216,22826632.336
26217,36508815.797
26218,36914905.202
26219,33290742.767666668
26220,33486294.555833336
26221,36679393.782
26222,37413090.845
26223,22231748.987
26224,9975621.366216667
26225,10022659.557
26226,10184638.284983333
26227,12219233.871
26228,6175841.079
26229,41679578.987666674
26230,7510976.431666666
26231,9240868.268
26232,8737070.476
26233,10893001.429666666
26234,16489582.858
26235,3918562.191
26236,6226769.675
26237,6964396.861
26238,7344521.582
26239,7486006.552
26240,7142104.067666666
26241,6731225.456333334
26242,8308854.077
26243,8759416.078333333
26244,7486853.338
26245,9091012.69
26246,11851092.026428571
26247,9771289.064333335
26248,17571129.768
26249,23645686.019
26250,31489083.437
26251,99369249.033
26252,8548015.800333334
26253,10281915.861
26254,9122196.7
26255,12529738.212666668
26256,4868665.345
26257,4544770.797
26258,6334881.341666667
26259,6234802.594
26260,6157565.431
26261,6174814.028
26262,6090221.948666666
26263,6209579.402
26264,6590554.195
26265,7389614.179666666
26266,6282512.646666667
26267,7278333.08965
26268,6972248.885
26269,6632065.688
26270,6950750.364
26271,7215027.470983334
26272,8294648.167333333
26273,9654301.492
26274,8617465.542
26275,7784818.866666667
26276,8139872.4536666665
26277,9097563.822
26278,9232886.496914286
26279,9892475.647666669
26280,8351070.702666666
26281,8050042.843333333
26282,8707950.0033
26283,14160262.183333332
26284,10181275.045666667
26285,10407583.153
26286,10103757.34
26287,9495927.433333332
26288,9524754.051809525
26289,10672906.221
26290,9876730.835
26291,9401404.157
26292,9857640.506666668
26293,11043340.233333334
26294,9950844.786333334
26295,11344399.647
26296,10984176.706
26297,11186067.042333333
26298,10338533.122333333
26299,12970740.248
26300,11992885.887666667
26301,10619814.116
26302,12795680.687
26303,12748674.634
26304,9416446.438833332
26305,11279878.79
26306,13306689.703333331
26307,18616351.552738093
26308,18624416.981
26309,11823610.734
26310,17834167.607
26311,12253681.967142858
26312,17231808.706666663
26313,14782990.4265
26314,22298782.30475
26315,16383083.687
26316,14767756.652
26317,19758060.225
26318,13968806.949333332
26319,17358807.228
26320,20272194.708
26321,37959773.93
26322,23683978.263
26323,33355593.536
26324,28192500.43961905
26325,39161138.648
26326,6652653.314666667
26327,7416194.052
26328,7639868.687333333
26329,6376356.786666667
26330,16866379.069
26331,10158050.874066668
26332,10178700.218383333
26333,6055738.152
26334,6032396.911
26335,6712686.052
26336,7524161.082
26337,10543169.392238094
26338,9697653.883
26339,10558149.813
26340,9310523.630333332
26341,11489006.933
26342,15502161.870999997
26343,12339652.917
26344,32054244.337333333
26345,40001991.97373333
26346,6998490.132
26347,7048562.827
26348,6659881.47
26349,6025150.706
26350,6167809.002
26351,6109932.555
26352,6266364.39
26353,5285306.306
26354,6089255.03
26355,6073839.707
26356,7019168.631
26357,6537928.718
26358,6473636.995333333
26359,6722270.576
26360,5113275.862
26361,6027683.341333333
26362,6146816.469
26363,6558715.685333334
26364,6374807.976
26365,6746992.303
26366,6771816.956
26367,6940193.513
26368,5996902.437
26369,6200954.55
26370,6227379.1219999995
26371,5601939.919666666
26372,4940686.218
26373,8025713.896
26374,4961978.594
26375,5505078.585
26376,7100394.152
26377,3452257.5
26378,3802373.0
26379,3886512.744
26380,3433454.327
26381,3878112.5
26382,7912324.926
26383,5445203.65
26384,7154746.607
26385,6680802.256
26386,7693411.3455
26387,4657169.744
26388,9215779.23
26389,9828132.545333333
26390,6658343.163333334
26391,7351761.524
26392,6171211.096
26393,8074965.764
26394,6621035.378
26395,14069538.449
26396,10709471.438999997
26397,14611745.521
26398,5120113.754666667
26399,3267986.0
26400,4107449.166
26401,3963756.109
26402,4430546.0
26403,4696455.0
26404,3987849.741
26405,4842227.949
26406,5798471.546
26407,5281224.228
26408,8755732.401
26409,6964040.587
26410,9098824.71
26411,8488104.867
26412,3789650.436
26413,7198617.148
26414,19733209.101
26415,22434709.823
26416,10440627.026666665
26417,13194759.923333332
26418,18759168.797333334
26419,18328398.281
26420,41186318.503
26421,8142531.895
26422,10574338.662666667
26423,17983641.712
26424,25509693.301
26425,71170365.01925
26426,8786713.692
26427,32486329.97566667
26428,12190377.529
26429,30251991.533
26430,53313650.502
26431,13109307.91
26432,18933605.478
26433,23249133.169
26434,46678732.694
26435,65470616.964
26436,90265717.6711
26437,36218501.3395
26438,114623393.04851191
26439,14313523.269333335
26440,18454720.039
26441,26651155.373
26442,48558782.172
26443,36073472.303
26444,42245087.798
26445,69984681.5915
26446,80571021.86583334
26447,142659965.143
26448,35013757.258833334
26449,68205118.87708333
26450,9196453.648333333
26451,10819076.092
26452,16813664.427
26453,21885174.940666664
26454,26252322.843
26455,24074451.75
26456,32340860.494
26457,31536321.815
26458,37103054.06516667
26459,42144320.30966667
26460,44579400.248
26461,56255321.427
26462,78601055.342
26463,75877264.485
26464,90407222.11734524
26465,89475380.859
26466,186705021.288
26467,396704280.51900005
26468,8404226.454666667
26469,10170655.816666666
26470,10126229.871666666
26471,11484849.143
26472,11307412.09
26473,13760333.605166666
26474,13581346.993
26475,11897186.017
26476,13194759.923333332
26477,10696512.002333332
26478,18441306.413333334
26479,19556402.975428574
26480,13237648.603666669
26481,12588191.915
26482,17068769.728
26483,13396061.457
26484,14709371.536333332
26485,14964811.543619048
26486,19961606.278
26487,20981200.828
26488,18722088.388
26489,18623308.822
26490,25509693.301
26491,21267196.381
26492,22986186.855
26493,19925300.439
26494,18906795.38233333
26495,28797462.407
26496,18218801.013833333
26497,26904851.483
26498,28116751.749
26499,18880806.707
26500,34528366.73558333
26501,25205528.474666666
26502,30767539.136
26503,30000615.379333336
26504,65377314.421
26505,26964048.634190477
26506,35936869.556
26507,27343699.193333335
26508,39409840.6235
26509,54752975.493
26510,53113797.7952
26511,36058911.152
26512,38700694.637
26513,47025016.891
26514,52096319.6865
26515,49223571.766
26516,85299296.70333333
26517,80062364.633
26518,58543301.566
26519,99627279.88916665
26520,53752946.4185
26521,85456410.70033333
26522,76530535.876
26523,76114200.00166667
26524,82350663.31666668
26525,72698713.636
26526,106454229.60296668
26527,90094663.516
26528,128983976.665
26529,365971757.8653334
26530,23769028.977
26531,84007122.42466666
26532,29421113.508333337
26533,14251259.5535
26534,38257675.211
26535,11886791.885333331
26536,41430663.507
26537,42961390.467
26538,8868233.363
26539,18527844.238
26540,14848543.571
26541,3771648.95
26542,8067346.937333333
26543,8865913.650633335
26544,6619930.400666666
26545,7818847.156
26546,10011628.36
26547,8408393.788
26548,8638429.05
26549,10564670.915333334
26550,10316110.041666666
26551,9407407.654
26552,9030949.763
26553,10370280.787
26554,10960240.112
26555,9311657.428333333
26556,10639597.509
26557,8944490.649
26558,10397021.592
26559,9349151.958666665
26560,9871643.525
26561,10644222.265
26562,9799406.032666666
26563,10054116.642
26564,9884589.648
26565,11641536.191333335
26566,9573078.570666665
26567,14312351.290090907
26568,10557040.31
26569,11204904.984
26570,11582894.19
26571,10919459.261666669
26572,15305541.471090907
26573,10506421.116666667
26574,20093619.86293254
26575,35168342.006
26576,38847936.92033333
26577,48180178.06166667
26578,19967275.501111113
26579,52650578.796799995
26580,56589620.63254999
26581,43128637.57733334
26582,20700848.259600002
26583,63341397.062
26584,93211411.29541667
26585,68846812.27208334
26586,32085363.38
26587,131383298.76766665
26588,23706991.850333337
26589,26506560.006333336
26590,39566214.335333325
26591,73547716.73
26592,109823754.427
26593,281159023.139
26594,33473141.628
26595,35766912.629
26596,63915305.197666675
26597,83233416.522
26598,96471211.2647786
26599,20667804.362333335
26600,49173507.027333334
26601,88096098.47051668
26602,98914022.185
26603,117878935.72
26604,123474631.6095
26605,49679534.19433334
26606,157805499.653
26607,87476596.321
26608,141711797.20663333
26609,106553118.94466667
26610,169271596.114
26611,45035518.063
26612,55906427.421
26613,85026713.531
26614,76482041.42633332
26615,100435259.752
26616,93095816.783
26617,118812147.5105
26618,198925684.962
26619,10421947.609
26620,11589875.37
26621,15911690.57983932
26622,15684258.598
26623,43695513.34066667
26624,39228363.281
26625,99536398.457
26626,103611007.05818929
26627,101251709.141
26628,81590954.4775
26629,53610369.524
26630,138261540.7819
26631,211624843.926
26632,125210233.83766668
26633,121796722.875
26634,185246950.19564998
26635,96552154.97576194
26636,220627953.6706667
26637,225258337.181
26638,191203401.831
26639,296693717.063
26640,229045850.245
26641,14030442.045
26642,10187306.756
26643,16176654.962
26644,37641419.203
26645,17003268.72247222
26646,16543791.832
26647,35748016.35866667
26648,22459442.036
26649,20301247.475
26650,41380673.04766666
26651,14395434.832
26652,20898011.36561905
26653,20344189.68223611
26654,37291247.10266666
26655,22473514.562
26656,24315727.906
26657,54270142.788
26658,24396419.048
26659,43756210.063
26660,48073755.156666666
26661,32112160.154666666
26662,34377197.51033333
26663,38597134.34566666
26664,36087180.60833333
26665,32529558.878
26666,44926319.855333336
26667,69515248.036
26668,58667003.739
26669,62238946.96633333
26670,52791654.594
26671,110991069.232
26672,41057411.106
26673,50254665.573
26674,88011924.124
26675,54265579.81
26676,81168705.121
26677,15292911.561
26678,96217545.567
26679,80043712.462
26680,118503316.827
26681,80601127.394
26682,85262660.475
26683,130857433.165
26684,71277108.69766666
26685,102031367.395
26686,145068107.76283333
26687,84962376.80866668
26688,72175174.897
26689,76040676.057
26690,92743580.261
26691,89637676.582
26692,93843907.30575
26693,101475936.94581665
26694,88159778.29791668
26695,99681199.104
26696,6968491.057666666
26697,9986999.644866668
26698,6266294.033
26699,12133078.730333334
26700,9539799.899
26701,6734163.89
26702,7727029.598000001
26703,7325373.489666666
26704,6404946.44
26705,12142368.008
26706,8133188.680238095
26707,12123612.392
26708,13202755.188333334
26709,4873718.522333334
26710,112717074.52176428
26711,72873249.4450476
26712,16422088.04
26713,67330244.89
26714,17935191.673333336
26715,37351352.167
26716,27995258.017
26717,28596217.203
26718,23262231.404
26719,133498479.892
26720,7094267.425
26721,6777516.56
26722,99534908.1849524
26723,194907684.025
26724,77254298.80516668
26725,89054772.46966667
26726,186502097.65739998
26727,280350140.671
26728,106849341.457
26729,18745571.65875
26730,49611962.474
26731,48627974.965333335
26732,35915226.3
26733,40927371.954
26734,54747384.975666665
26735,221275132.806
26736,365578282.649
26737,278089641.097
26738,130286239.575
26739,131920024.902
26740,245122986.134
26741,195467023.779625
26742,225835447.394
26743,94493903.5678774
26744,48319086.73233333
26745,39451175.280666664
26746,148948459.052
26747,55572234.459
26748,152831046.009
26749,67392972.02933332
26750,12348123.07
26751,8319107.014
26752,24847961.575916667
26753,6321891.66
26754,6722878.823
26755,7560071.080333333
26756,7505472.6442
26757,7374987.198333334
26758,8598258.644916669
26759,9399767.520733334
26760,10083675.973
26761,12960330.2128
26762,9951469.136666669
26763,9744683.151666665
26764,12329264.376799999
26765,17877409.161428574
26766,15458651.412666665
26767,13653623.904333334
26768,21377066.112333335
26769,13263523.069
26770,17085768.55133333
26771,25648643.848
26772,15949025.287
26773,27079564.499
26774,9298912.078333333
26775,7270701.277666667
26776,7878872.505333333
26777,23102498.139166664
26778,13278138.21925
26779,15521584.171
26780,6370051.075
26781,565083337.0357144
26782,20003690.029
26783,63841359.639
26784,31281479.65
26785,27126711.69856692
26786,6049763.936
26787,7369937.144333333
26788,6067041.92
26789,6622713.035333334
26790,7137224.803
26791,6816261.943
26792,7561395.249
26793,8676498.549
26794,8348158.242
26795,8179203.221666667
26796,8082174.01625
26797,8844632.410333334
26798,9600836.953
26799,8214586.238
26800,9969367.452666666
26801,8605826.897
26802,11402104.241
26803,9215237.756666668
26804,11276522.471
26805,12149917.965
26806,11718106.674142856
26807,15335485.27
26808,13333040.667666666
26809,13325049.014666667
26810,15249731.319
26811,13174926.964
26812,19457508.311333336
26813,32910673.007
26814,8433060.511333333
26815,14354571.410533333
26816,8197485.600666666
26817,7048927.741
26818,8594519.692333333
26819,7617171.763666668
26820,8633200.952083332
26821,15180225.824
26822,5341141.367333334
26823,6233327.038428572
26824,2904779.84
26825,6608462.034333333
26826,5259751.052
26827,6141329.831
26828,5173999.112333334
26829,6405565.876
26830,5985125.398
26831,6500115.497
26832,6289325.178333334
26833,6069363.143666667
26834,5944361.982
26835,5824100.601333334
26836,6305882.979
26837,7118157.58
26838,6395744.968
26839,6905906.302
26840,15222472.59
26841,7135914.744
26842,5919294.321952381
26843,6275687.166
26844,7158174.423
26845,8789675.913
26846,8396405.746
26847,7467172.165
26848,14381529.069
26849,19974882.781
26850,29720877.654
26851,24786759.125
26852,9408807.37
26853,6156921.689333333
26854,14439156.349
26855,10900137.237
26856,18587750.281
26857,11355450.2095
26858,9718448.179733334
26859,6985198.500416667
26860,5232697.626
26861,6723281.442600001
26862,6871535.2196
26863,7107796.722
26864,7387982.141
26865,5897329.099666666
26866,6171758.734666667
26867,6338110.349
26868,5967898.384
26869,6002237.685333334
26870,6144478.854
26871,9518223.681333331
26872,20957592.705
26873,20309620.932333335
26874,31213087.851
26875,144799264.7715
26876,64383166.59
26877,11958358.308
26878,45562704.75869841
26879,52944912.684
26880,6340567.106
26881,7206004.2145
26882,7398278.242
26883,6830180.179
26884,7021276.051999999
26885,7366454.850666666
26886,8042006.352000001
26887,7212969.162
26888,6928221.841
26889,6376884.392
26890,7099885.987000001
26891,6578938.789666666
26892,8383000.862857143
26893,7444283.634142859
26894,7417640.8855
26895,6488612.432
26896,7678029.624
26897,7163951.624333333
26898,7062790.494333334
26899,6964026.862
26900,7223898.517
26901,7373179.04
26902,7444606.569666666
26903,6495485.566666666
26904,7934651.955583333
26905,6729359.404
26906,7789566.596666667
26907,7793629.014666666
26908,7187471.347333333
26909,8105656.4805
26910,7796206.787
26911,8464541.070666667
26912,7810110.228666665
26913,6900525.843
26914,8393787.465333333
26915,7223367.857
26916,10442668.743
26917,7620984.502333333
26918,7871875.857
26919,8160012.583666666
26920,8288695.092666667
26921,7330955.493666667
26922,7570150.559
26923,7288833.519666666
26924,8511875.280333333
26925,8201037.5
26926,9273026.4315
26927,9806762.806666669
26928,8237433.066333333
26929,7954876.304166666
26930,11275480.349
26931,9042618.798
26932,8420940.312057143
26933,8622707.530190477
26934,9868496.458666667
26935,8465796.980999999
26936,9874006.979333332
26937,8782143.870333333
26938,10073318.11734921
26939,7462901.174
26940,9355102.884
26941,7760486.352000001
26942,7563266.696
26943,7444209.188
26944,7264171.3809523815
26945,8547496.44
26946,9862823.434
26947,7945436.469999999
26948,9107901.116809525
26949,10824762.155
26950,8722997.051333334
26951,8951083.140666667
26952,9658556.110666668
26953,9303470.065
26954,11312201.673
26955,10207159.577
26956,9010047.345666667
26957,7427935.593
26958,8753350.885333331
26959,7248623.258
26960,7629677.835
26961,10031566.214666668
26962,8632061.591666667
26963,10078404.175999997
26964,10361416.387571428
26965,9542419.907
26966,10603318.016666668
26967,9510593.053333335
26968,11660595.925133333
26969,8981583.04
26970,8253120.273666667
26971,9322390.711666666
26972,9915445.345666667
26973,14098769.278
26974,20625262.228523806
26975,6065069.313
26976,8719862.831
26977,11182542.845833333
26978,14602789.258333335
26979,15204080.578
26980,5073260.847523809
26981,6712100.9515
26982,6312968.367
26983,7077941.774
26984,5163500.921
26985,5541598.316238095
26986,5305411.572
26987,6360162.518
26988,5554036.957
26989,5288230.0
26990,4111616.371333333
26991,5478151.19
26992,5760207.064
26993,5357546.138
26994,10424627.582333334
26995,10505800.247
26996,6486276.82
26997,8066443.66
26998,9399481.390333334
26999,13043057.284666669
27000,8094415.803
27001,13167494.171
27002,11460043.511
27003,16644006.675
27004,19520350.051857144
27005,10713956.282166667
27006,3604314.001
27007,3994885.926
27008,5721013.471
27009,5569576.056
27010,6178842.179333334
27011,6138000.088
27012,5329592.371
27013,7701089.479666667
27014,9356716.94
27015,8389669.408
27016,10683331.432
27017,7013417.592
27018,10929855.774
27019,12244914.229000002
27020,9545225.139333334
27021,11121013.606333334
27022,8437454.266
27023,9186325.555333333
27024,9433409.831
27025,9600003.827
27026,11669534.158000002
27027,19716066.355666667
27028,8635513.921666669
27029,8925626.224
27030,10758439.868
27031,13031471.65570476
27032,19355720.283
27033,14153545.483
27034,18110776.865
27035,84217659.7242
27036,10874439.006
27037,8568825.181333333
27038,20053628.508
27039,10554538.402
27040,13063870.436
27041,11459361.289
27042,17419568.094
27043,7874483.257
27044,13207374.484
27045,27622850.283
27046,12506300.6944
27047,21755974.16
27048,40909032.04308334
27049,37806916.503
